6.919903755187988281e+00,1.120304870605468750e+01,8.864210128784179688e+00,5.818686485290527344e+00,1.019276618957519531e+01,1.512142372131347656e+01,5.763747692108154297e+00,1.197403907775878906e+01,1.150701045989990234e+01,8.353621482849121094e+00,1.280644035339355469e+01,1.060010242462158203e+01,7.019488334655761719e+00,1.048890686035156250e+01,6.461342811584472656e+00,9.428218841552734375e+00,0.000000000000000000e+00,1.127335643768310547e+01,7.640722274780273438e+00,6.204820156097412109e+00,6.913307189941406250e+00,6.310275077819824219e+00,8.580172538757324219e+00,1.044279384613037109e+01,9.697901725769042969e+00,6.936052799224853516e+00,1.192444515228271484e+01,0.000000000000000000e+00,5.856573104858398438e+00,7.925543308258056641e+00,7.773540496826171875e+00,0.000000000000000000e+00
7.036839962005615234e+00,1.072200489044189453e+01,8.359171867370605469e+00,5.831344127655029297e+00,1.000703907012939453e+01,1.497389888763427734e+01,5.610182285308837891e+00,1.249528884887695312e+01,1.130717945098876953e+01,8.344427108764648438e+00,1.198036003112792969e+01,1.038469219207763672e+01,7.052911281585693359e+00,9.922047615051269531e+00,6.256730556488037109e+00,9.429812431335449219e+00,0.000000000000000000e+00,1.110464763641357422e+01,7.745969295501708984e+00,6.242437839508056641e+00,7.507565021514892578e+00,6.742331504821777344e+00,8.163559913635253906e+00,1.024625682830810547e+01,9.496203422546386719e+00,6.726324558258056641e+00,1.121943378448486328e+01,0.000000000000000000e+00,5.794929981231689453e+00,7.867885112762451172e+00,7.349924564361572266e+00,0.000000000000000000e+00
6.776102542877197266e+00,1.082021141052246094e+01,8.676199913024902344e+00,5.593300342559814453e+00,9.963822364807128906e+00,1.470683002471923828e+01,5.636230468750000000e+00,1.165358161926269531e+01,1.115268993377685547e+01,8.159327507019042969e+00,1.245168972015380859e+01,1.008803462982177734e+01,6.908686161041259766e+00,1.027324008941650391e+01,6.329895019531250000e+00,9.210120201110839844e+00,0.000000000000000000e+00,1.104455184936523438e+01,7.438227176666259766e+00,6.062584877014160156e+00,6.772328853607177734e+00,6.092411994934082031e+00,8.340363502502441406e+00,1.008095932006835938e+01,9.387017250061035156e+00,6.684611320495605469e+00,1.158142089843750000e+01,0.000000000000000000e+00,5.641032695770263672e+00,7.721623897552490234e+00,7.539912700653076172e+00,0.000000000000000000e+00
6.831925392150878906e+00,1.066771984100341797e+01,8.346319198608398438e+00,5.669832229614257812e+00,9.815257072448730469e+00,1.455583572387695312e+01,5.745580673217773438e+00,1.164718532562255859e+01,1.109984683990478516e+01,8.120512008666992188e+00,1.189715385437011719e+01,1.029666709899902344e+01,6.761817455291748047e+00,9.788272857666015625e+00,6.244473934173583984e+00,9.110056877136230469e+00,0.000000000000000000e+00,1.102483272552490234e+01,7.397675037384033203e+00,6.003399372100830078e+00,6.892582416534423828e+00,6.135494709014892578e+00,8.161258697509765625e+00,1.007436943054199219e+01,9.165942192077636719e+00,6.588587284088134766e+00,1.120781707763671875e+01,0.000000000000000000e+00,5.645756721496582031e+00,7.703031539916992188e+00,7.385750293731689453e+00,0.000000000000000000e+00
6.660249710083007812e+00,9.859136581420898438e+00,7.926232814788818359e+00,5.562513351440429688e+00,9.458467483520507812e+00,1.434198474884033203e+01,5.361465454101562500e+00,1.241755008697509766e+01,1.083221721649169922e+01,8.030982971191406250e+00,1.091276931762695312e+01,1.023006248474121094e+01,6.596117019653320312e+00,9.163748741149902344e+00,5.982758998870849609e+00,8.967975616455078125e+00,0.000000000000000000e+00,1.069313335418701172e+01,7.338760375976562500e+00,5.880212306976318359e+00,7.521580696105957031e+00,6.673267841339111328e+00,7.677284717559814453e+00,9.909964561462402344e+00,8.956322669982910156e+00,6.255921840667724609e+00,1.022991275787353516e+01,0.000000000000000000e+00,5.652629375457763672e+00,7.536750316619873047e+00,6.947597980499267578e+00,0.000000000000000000e+00
6.569736957550048828e+00,8.724715232849121094e+00,6.551869869232177734e+00,5.531368732452392578e+00,8.471884727478027344e+00,1.317810344696044922e+01,5.257637500762939453e+00,1.299951267242431641e+01,1.014892101287841797e+01,7.669231414794921875e+00,8.426352500915527344e+00,1.022658157348632812e+01,6.136810302734375000e+00,7.028499126434326172e+00,5.246089935302734375e+00,8.383760452270507812e+00,0.000000000000000000e+00,9.795531272888183594e+00,6.799325466156005859e+00,5.738129615783691406e+00,8.363126754760742188e+00,6.994519710540771484e+00,6.764105796813964844e+00,9.382456779479980469e+00,7.741497993469238281e+00,5.483098983764648438e+00,7.925704956054687500e+00,0.000000000000000000e+00,5.477931022644042969e+00,7.153250694274902344e+00,5.838613986968994141e+00,0.000000000000000000e+00
6.620722770690917969e+00,1.001739025115966797e+01,7.771991252899169922e+00,5.518680095672607422e+00,9.366910934448242188e+00,1.397840023040771484e+01,5.491982936859130859e+00,1.165257358551025391e+01,1.065664958953857422e+01,7.967511653900146484e+00,1.098383140563964844e+01,9.892218589782714844e+00,6.615343570709228516e+00,9.083445549011230469e+00,5.924335479736328125e+00,8.864570617675781250e+00,0.000000000000000000e+00,1.053021526336669922e+01,7.172865867614746094e+00,5.862259387969970703e+00,6.999020099639892578e+00,6.220094203948974609e+00,7.667092323303222656e+00,9.725184440612792969e+00,8.718194007873535156e+00,6.214318275451660156e+00,1.036743927001953125e+01,0.000000000000000000e+00,5.470006942749023438e+00,7.411561965942382812e+00,6.907450199127197266e+00,0.000000000000000000e+00
6.899238586425781250e+00,1.042228889465332031e+01,8.185869216918945312e+00,5.863852977752685547e+00,9.815424919128417969e+00,1.465830516815185547e+01,5.740503787994384766e+00,1.244293308258056641e+01,1.113129234313964844e+01,8.396055221557617188e+00,1.152310562133789062e+01,1.039963150024414062e+01,6.867906093597412109e+00,9.497283935546875000e+00,6.117531299591064453e+00,9.324722290039062500e+00,0.000000000000000000e+00,1.098177433013916016e+01,7.535057544708251953e+00,6.148619651794433594e+00,7.454089164733886719e+00,6.652604579925537109e+00,7.886446952819824219e+00,1.023023414611816406e+01,9.237333297729492188e+00,6.570182800292968750e+00,1.079016876220703125e+01,0.000000000000000000e+00,5.776789665222167969e+00,7.797870635986328125e+00,7.253732204437255859e+00,0.000000000000000000e+00
5.908868312835693359e+00,7.407002449035644531e+00,5.615851879119873047e+00,5.013199806213378906e+00,7.440830707550048828e+00,1.177254676818847656e+01,4.708874225616455078e+00,1.240436363220214844e+01,9.159521102905273438e+00,6.794403553009033203e+00,6.792677402496337891e+00,9.380877494812011719e+00,5.424071311950683594e+00,5.699625492095947266e+00,4.588720321655273438e+00,7.538143634796142578e+00,0.000000000000000000e+00,8.766152381896972656e+00,6.049528598785400391e+00,5.190203666687011719e+00,8.203108787536621094e+00,6.713928699493408203e+00,5.861608028411865234e+00,8.409680366516113281e+00,6.718857765197753906e+00,4.664690494537353516e+00,6.379168033599853516e+00,0.000000000000000000e+00,4.897568702697753906e+00,6.391308307647705078e+00,4.920035362243652344e+00,0.000000000000000000e+00
7.014606475830078125e+00,1.097282886505126953e+01,8.618927001953125000e+00,5.991569995880126953e+00,1.013047122955322266e+01,1.496264743804931641e+01,5.949755668640136719e+00,1.201255321502685547e+01,1.143346309661865234e+01,8.515535354614257812e+00,1.235026264190673828e+01,1.057090854644775391e+01,7.038259983062744141e+00,1.015508174896240234e+01,6.453629493713378906e+00,9.389908790588378906e+00,0.000000000000000000e+00,1.142972755432128906e+01,7.635602951049804688e+00,6.279120922088623047e+00,7.038932800292968750e+00,6.364202022552490234e+00,8.396820068359375000e+00,1.050685787200927734e+01,9.474516868591308594e+00,6.827165126800537109e+00,1.158243083953857422e+01,0.000000000000000000e+00,5.914433479309082031e+00,7.912833690643310547e+00,7.590814590454101562e+00,0.000000000000000000e+00
6.869977951049804688e+00,1.055330657958984375e+01,8.185978889465332031e+00,5.712890148162841797e+00,9.834603309631347656e+00,1.460629463195800781e+01,5.698562145233154297e+00,1.216502761840820312e+01,1.111681270599365234e+01,8.219109535217285156e+00,1.168635272979736328e+01,1.038491916656494141e+01,6.841563701629638672e+00,9.583148956298828125e+00,6.120748996734619141e+00,9.222333908081054688e+00,0.000000000000000000e+00,1.104702663421630859e+01,7.417221069335937500e+00,6.074003696441650391e+00,7.156449794769287109e+00,6.433204650878906250e+00,8.038362503051757812e+00,1.013384723663330078e+01,9.178520202636718750e+00,6.599938869476318359e+00,1.092385864257812500e+01,0.000000000000000000e+00,5.760378837585449219e+00,7.686018466949462891e+00,7.252438545227050781e+00,0.000000000000000000e+00
7.481109619140625000e+00,1.180661010742187500e+01,9.333550453186035156e+00,6.302798271179199219e+00,1.085547828674316406e+01,1.592543220520019531e+01,6.267768383026123047e+00,1.281793975830078125e+01,1.222381114959716797e+01,8.978836059570312500e+00,1.323182868957519531e+01,1.122678565979003906e+01,7.495425224304199219e+00,1.099327945709228516e+01,6.882153034210205078e+00,1.014979553222656250e+01,0.000000000000000000e+00,1.192862796783447266e+01,8.086001396179199219e+00,6.595355033874511719e+00,7.276784420013427734e+00,6.614137649536132812e+00,9.065785408020019531e+00,1.115561962127685547e+01,1.027421188354492188e+01,7.354384422302246094e+00,1.245184993743896484e+01,0.000000000000000000e+00,6.306019783020019531e+00,8.435694694519042969e+00,8.234477043151855469e+00,0.000000000000000000e+00
6.839196205139160156e+00,1.075904560089111328e+01,8.446153640747070312e+00,5.787611007690429688e+00,9.920789718627929688e+00,1.463613414764404297e+01,5.765838146209716797e+00,1.170451068878173828e+01,1.112872314453125000e+01,8.212433815002441406e+00,1.228932571411132812e+01,1.027868652343750000e+01,6.924818038940429688e+00,1.010591697692871094e+01,6.188611507415771484e+00,9.311726570129394531e+00,0.000000000000000000e+00,1.100414657592773438e+01,7.358625411987304688e+00,6.075505733489990234e+00,6.774028301239013672e+00,6.189913272857666016e+00,8.226637840270996094e+00,1.017962741851806641e+01,9.356881141662597656e+00,6.722895622253417969e+00,1.148449134826660156e+01,0.000000000000000000e+00,5.729580402374267578e+00,7.689332008361816406e+00,7.511662483215332031e+00,0.000000000000000000e+00
7.093094348907470703e+00,1.127276515960693359e+01,8.856394767761230469e+00,5.991869926452636719e+00,1.030348968505859375e+01,1.538235759735107422e+01,5.982450962066650391e+00,1.231618022918701172e+01,1.164503097534179688e+01,8.650702476501464844e+00,1.273309516906738281e+01,1.075816631317138672e+01,7.135243415832519531e+00,1.046016883850097656e+01,6.461779117584228516e+00,9.617618560791015625e+00,0.000000000000000000e+00,1.156561088562011719e+01,7.721073627471923828e+00,6.290699481964111328e+00,7.217632770538330078e+00,6.550207614898681641e+00,8.575767517089843750e+00,1.063113212585449219e+01,9.729863166809082031e+00,6.997083663940429688e+00,1.193852806091308594e+01,0.000000000000000000e+00,5.913677692413330078e+00,8.057782173156738281e+00,7.819061279296875000e+00,0.000000000000000000e+00
7.163497924804687500e+00,1.167567729949951172e+01,9.271310806274414062e+00,6.054316043853759766e+00,1.050865554809570312e+01,1.540517902374267578e+01,6.154641628265380859e+00,1.143057632446289062e+01,1.172697734832763672e+01,8.548272132873535156e+00,1.369644165039062500e+01,1.070944118499755859e+01,7.212572574615478516e+00,1.122911453247070312e+01,6.736699104309082031e+00,9.678723335266113281e+00,0.000000000000000000e+00,1.164906024932861328e+01,7.716343879699707031e+00,6.321739673614501953e+00,6.480495452880859375e+00,5.962275505065917969e+00,8.987491607666015625e+00,1.072820758819580078e+01,9.970386505126953125e+00,7.256093025207519531e+00,1.281098556518554688e+01,0.000000000000000000e+00,5.944009304046630859e+00,8.065510749816894531e+00,8.160120964050292969e+00,0.000000000000000000e+00
6.926752090454101562e+00,1.059506988525390625e+01,8.317056655883789062e+00,5.811716556549072266e+00,9.796121597290039062e+00,1.455930423736572266e+01,5.831043243408203125e+00,1.189988422393798828e+01,1.111719989776611328e+01,8.292781829833984375e+00,1.174206542968750000e+01,1.037484073638916016e+01,6.763647079467773438e+00,9.708416938781738281e+00,6.216132164001464844e+00,9.214932441711425781e+00,0.000000000000000000e+00,1.094598388671875000e+01,7.420344352722167969e+00,6.054972171783447266e+00,7.034475326538085938e+00,6.292230606079101562e+00,8.136627197265625000e+00,1.026671791076660156e+01,9.251079559326171875e+00,6.587867736816406250e+00,1.102511310577392578e+01,0.000000000000000000e+00,5.766972064971923828e+00,7.784049987792968750e+00,7.305303096771240234e+00,0.000000000000000000e+00
7.130522727966308594e+00,1.093146038055419922e+01,8.661144256591796875e+00,6.079536914825439453e+00,1.023116493225097656e+01,1.515035152435302734e+01,6.011650085449218750e+00,1.266000366210937500e+01,1.153551101684570312e+01,8.632005691528320312e+00,1.216597652435302734e+01,1.074453067779541016e+01,7.099521636962890625e+00,1.012345027923583984e+01,6.517936706542968750e+00,9.603382110595703125e+00,0.000000000000000000e+00,1.149884605407714844e+01,7.692329406738281250e+00,6.311686515808105469e+00,7.450765609741210938e+00,6.674006938934326172e+00,8.425173759460449219e+00,1.064978122711181641e+01,9.646166801452636719e+00,6.819561958312988281e+00,1.139857769012451172e+01,0.000000000000000000e+00,6.008419513702392578e+00,8.012222290039062500e+00,7.628362178802490234e+00,0.000000000000000000e+00
6.038717269897460938e+00,8.229057312011718750e+00,6.352556228637695312e+00,5.061968803405761719e+00,8.068534851074218750e+00,1.245032310485839844e+01,4.826746940612792969e+00,1.193977069854736328e+01,9.496313095092773438e+00,7.159245967864990234e+00,8.342951774597167969e+00,9.302735328674316406e+00,5.857213020324707031e+00,6.929313182830810547e+00,4.968075752258300781e+00,7.948530673980712891e+00,0.000000000000000000e+00,9.311157226562500000e+00,6.524896621704101562e+00,5.337060451507568359e+00,7.705439567565917969e+00,6.528997421264648438e+00,6.277869701385498047e+00,8.783029556274414062e+00,7.420869827270507812e+00,5.222492694854736328e+00,7.823905467987060547e+00,0.000000000000000000e+00,5.042982101440429688e+00,6.669934272766113281e+00,5.610180377960205078e+00,0.000000000000000000e+00
6.255434989929199219e+00,8.571664810180664062e+00,6.661318302154541016e+00,5.254549503326416016e+00,8.523841857910156250e+00,1.334651470184326172e+01,4.947319984436035156e+00,1.289127540588378906e+01,1.012862968444824219e+01,7.535117626190185547e+00,8.857564926147460938e+00,9.835847854614257812e+00,6.113587856292724609e+00,7.261783599853515625e+00,5.229870319366455078e+00,8.365924835205078125e+00,0.000000000000000000e+00,9.855407714843750000e+00,6.912490844726562500e+00,5.619541645050048828e+00,8.356494903564453125e+00,7.078277587890625000e+00,6.612798213958740234e+00,9.201965332031250000e+00,7.916498661041259766e+00,5.444021224975585938e+00,8.197429656982421875e+00,0.000000000000000000e+00,5.310796260833740234e+00,7.009180068969726562e+00,5.965100288391113281e+00,0.000000000000000000e+00
7.201411724090576172e+00,1.151208114624023438e+01,9.039125442504882812e+00,5.986505031585693359e+00,1.052671146392822266e+01,1.542108440399169922e+01,6.006120681762695312e+00,1.204261112213134766e+01,1.171401691436767578e+01,8.503755569458007812e+00,1.323832035064697266e+01,1.068949699401855469e+01,7.253522396087646484e+00,1.084014129638671875e+01,6.719716072082519531e+00,9.671942710876464844e+00,0.000000000000000000e+00,1.161871910095214844e+01,7.766386508941650391e+00,6.353769779205322266e+00,6.940510749816894531e+00,6.311143875122070312e+00,8.773805618286132812e+00,1.071631240844726562e+01,9.950180053710937500e+00,7.154932975769042969e+00,1.228154563903808594e+01,0.000000000000000000e+00,6.052504062652587891e+00,8.116149902343750000e+00,7.989496707916259766e+00,0.000000000000000000e+00
6.459431171417236328e+00,9.840486526489257812e+00,7.851078987121582031e+00,5.397529125213623047e+00,9.285175323486328125e+00,1.367113494873046875e+01,5.386323451995849609e+00,1.127041149139404297e+01,1.042634010314941406e+01,7.717274188995361328e+00,1.123208141326904297e+01,9.644373893737792969e+00,6.475684165954589844e+00,9.324391365051269531e+00,5.877285003662109375e+00,8.723578453063964844e+00,0.000000000000000000e+00,1.035584926605224609e+01,6.996763229370117188e+00,5.687603950500488281e+00,6.666797637939453125e+00,5.947456359863281250e+00,7.623214721679687500e+00,9.580472946166992188e+00,8.672553062438964844e+00,6.190168380737304688e+00,1.044877147674560547e+01,0.000000000000000000e+00,5.359466075897216797e+00,7.245905876159667969e+00,6.859278678894042969e+00,0.000000000000000000e+00
6.661148071289062500e+00,1.048459339141845703e+01,8.319674491882324219e+00,5.554458141326904297e+00,9.613599777221679688e+00,1.408685684204101562e+01,5.601955413818359375e+00,1.096856403350830078e+01,1.082679462432861328e+01,7.938140392303466797e+00,1.208886909484863281e+01,9.976605415344238281e+00,6.621675491333007812e+00,9.962008476257324219e+00,6.124585151672363281e+00,8.971197128295898438e+00,0.000000000000000000e+00,1.057227134704589844e+01,7.137867450714111328e+00,5.846937656402587891e+00,6.277820110321044922e+00,5.718776226043701172e+00,8.155483245849609375e+00,9.928118705749511719e+00,9.071428298950195312e+00,6.536240100860595703e+00,1.133070278167724609e+01,0.000000000000000000e+00,5.586158275604248047e+00,7.550911426544189453e+00,7.302536010742187500e+00,0.000000000000000000e+00
6.464576244354248047e+00,9.403694152832031250e+00,7.298417091369628906e+00,5.482329368591308594e+00,9.054656982421875000e+00,1.371080684661865234e+01,5.324931621551513672e+00,1.234216022491455078e+01,1.049114513397216797e+01,7.832680225372314453e+00,9.905121803283691406e+00,9.898008346557617188e+00,6.419398784637451172e+00,8.175262451171875000e+00,5.656260967254638672e+00,8.674135208129882812e+00,0.000000000000000000e+00,1.030740833282470703e+01,7.092996597290039062e+00,5.817788124084472656e+00,7.662851810455322266e+00,6.648035526275634766e+00,7.217602729797363281e+00,9.538896560668945312e+00,8.359654426574707031e+00,5.856030941009521484e+00,9.334895133972167969e+00,0.000000000000000000e+00,5.417849063873291016e+00,7.303196430206298828e+00,6.491131782531738281e+00,0.000000000000000000e+00
7.142152309417724609e+00,1.101763725280761719e+01,8.589444160461425781e+00,5.988349914550781250e+00,1.014621162414550781e+01,1.518024158477783203e+01,6.019822597503662109e+00,1.232811069488525391e+01,1.157119846343994141e+01,8.589269638061523438e+00,1.216579055786132812e+01,1.083342647552490234e+01,7.053265094757080078e+00,1.008430290222167969e+01,6.422055244445800781e+00,9.538040161132812500e+00,0.000000000000000000e+00,1.143352127075195312e+01,7.625965595245361328e+00,6.310891151428222656e+00,7.193091392517089844e+00,6.509094238281250000e+00,8.406783103942871094e+00,1.062910747528076172e+01,9.532664299011230469e+00,6.901305198669433594e+00,1.154067516326904297e+01,0.000000000000000000e+00,6.032754898071289062e+00,8.032369613647460938e+00,7.679480075836181641e+00,0.000000000000000000e+00
7.321593761444091797e+00,1.139058113098144531e+01,8.976399421691894531e+00,6.133877754211425781e+00,1.046315193176269531e+01,1.534924793243408203e+01,6.201077461242675781e+00,1.217536735534667969e+01,1.176252460479736328e+01,8.698017120361328125e+00,1.290482807159423828e+01,1.097059535980224609e+01,7.146172046661376953e+00,1.073328495025634766e+01,6.705986976623535156e+00,9.759083747863769531e+00,0.000000000000000000e+00,1.165287017822265625e+01,7.743417739868164062e+00,6.362440586090087891e+00,6.941841602325439453e+00,6.299204349517822266e+00,8.791588783264160156e+00,1.088058090209960938e+01,9.859380722045898438e+00,7.108659744262695312e+00,1.205958366394042969e+01,0.000000000000000000e+00,6.111204624176025391e+00,8.199111938476562500e+00,7.951374530792236328e+00,0.000000000000000000e+00
6.842683315277099609e+00,1.058391284942626953e+01,8.330981254577636719e+00,5.825104713439941406e+00,9.850235939025878906e+00,1.450493717193603516e+01,5.738354206085205078e+00,1.180508804321289062e+01,1.109107589721679688e+01,8.276553153991699219e+00,1.195395183563232422e+01,1.030410766601562500e+01,6.865471363067626953e+00,9.779668807983398438e+00,6.204327583312988281e+00,9.239302635192871094e+00,0.000000000000000000e+00,1.094404125213623047e+01,7.471399784088134766e+00,6.103361606597900391e+00,6.966584205627441406e+00,6.296548366546630859e+00,8.107626914978027344e+00,1.023701667785644531e+01,9.239031791687011719e+00,6.614281654357910156e+00,1.115285205841064453e+01,0.000000000000000000e+00,5.804811477661132812e+00,7.665737628936767578e+00,7.351823806762695312e+00,0.000000000000000000e+00
